,Castaway,Date,Book,Luxury,Song1,Song2,Song3,Song4,Song5,Song6,Song7,Song8,Artist1,Artist2,Artist3,Artist4,Artist5,Artist6,Artist7,Artist8,Album1,Album2,Album3,Album4,Album5,Album6,Album7,Album8,Short desc,Bio,ID1,ID2,ID3,ID4,ID5,ID6,ID7,ID8,Favourite,Error,Url
0,Keith Michell,Mon 1 Jun 1970,The I Ching,Painting materials,Caprice No. 24 in A minor,To This We've Come,Concierto de Aranjuez (feat. English Chamber Orchestra & Daniel Barenboim),Oedipus Rex,Toccata in C minor,Madrigal For Five Voices,Daphnis and Chloe,Brandenburg Concerto No.3 (BWV.1048) in G major,John Williams,Patricia Neway,"John Williams, Joaquín Rodrigo, English Chamber Orchestra & Daniel Barenboim",Igor Stravinsky,Johann Sebastian Bach,Denis Stevens,Maurice Ravel,"Johann Sebastian Bach, Australian Brandenburg Orchestra & Paul Dyer",None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is actor Keith Michell.
Favourite track: Brandenburg Concerto No. 4 In G Major by Johann Sebastian BachBook: The I ChingLuxury: Painting materials
", ,8b8a38a9-a290-4560-84f6-3d4466e8d791,4e79b1e8-2edf-499b-9ce7-91911f7d72ab,8b8a38a9-a290-4560-84f6-3d4466e8d791,c278de2c-9696-4fdf-a919-0781cd945e2c,24f1766e-9635-4d58-a4d4-9413f9f98a4c,2bdd7598-de3e-4f7a-8b23-cacd8e1de178,6fdd3b3e-1ea6-4da9-8d6f-8f8de01c133a,24f1766e-9635-4d58-a4d4-9413f9f98a4c, ,0,"https://www.bbc.co.uk/programmes/p009nfcx
"
0,Keith Richards,Fri 30 Oct 2015,BOOK CHOICE,LUXURY ITEM,Wee Wee Hours,You Win Again,My True Story,Sugar on the Floor,Are You Lonely For Me,Extra Classic,Concerto No. 1 in E 'la primavera' (The 1st Movement from Spring),Key To The Highway,Chuck Berry,Hank Williams,Aaron Neville,Etta James,Freddie Scott,Gregory Isaacs,"Antonio Vivaldi, Nigel Kennedy & English Chamber Orchestra",Little Walter,The Best of Chuck Berry. ,Cheating Hearts hank Williams. ,My True Story. ,Etta James: Deep In The Night. ,Freddie Scott - Are You Lonely For Me Baby / The Love of My Woman. ,Gregory Issacs: Extra Classic. ,Vivaldi: The Four Seasons. ,Little Walter: Hate To See You Go. ,"
Kirsty Young talks to Keith Richards - guitarist, songwriter and member of the Rolling Stones.

Show more

", ,592a3b6d-c42b-4567-99c9-ecf63bd66499,906bddec-bc73-49f8-ac1e-eaee691c6cf9,2f53411b-ec29-4979-aa46-62786a2bb377,e22d2f66-881e-41ca-9356-544697ee5f90,715365ed-d9b6-4c52-932c-9f1d3846f689,9abff216-e204-4dbc-9849-d1dbe1fbbda8,ad79836d-9849-44df-8789-180bbc823f3c,5545a012-0977-46ff-9d69-39bf5952616f, ,0,"https://www.bbc.co.uk/programmes/b06kb0fw
"
0,Keith Waterhouse,Fri 5 Aug 1983,A year's supply of the Exchange & Mart,"Solar-powered television, video and eight films",Guys and Dolls (Title Song),Hallelujah Chorus - Messiah,Blaze Away,American Patrol,Cover It Quick Jemina,The Home Guard,Symphony no. 9 in E minor Op.95 (From the New World) (feat. BBC National Orchestra of Wales),Razzle Dazzle,The Guys and Dolls Orchestra,George Frideric Handel,Abe Holzmann,Glenn Miller Orchestra,Harry Champion,Robb Wilton,Antonín Dvořák & BBC National Orchestra of Wales,Jerry Orbach,None,None,None,The Legendary Glenn Miller. ,Cover It Quick Jemima. ,Music Hall to Variety. ,None,Chicago. ,"
Roy Plomley's castaway is writer Keith Waterhouse.

Show more

", ,,27870d47-bb98-42d1-bf2b-c7e972e6befc,,ce8cacb6-c917-41f5-b403-8fb601c89e70,dea238d0-dbb9-4990-b652-790c0fb40516,8d234afa-73f6-4080-899e-fe4c780854a8,819eaeb2-8dd8-48a5-ad07-0bcd137985ef,c9f3fa43-fd15-4517-92e0-38f51eac447b, ,0,"https://www.bbc.co.uk/programmes/p009mjcq
"
0,Kelly Holmes,Fri 6 Jan 2006,A Set of Encyclopaedias,Large supply of chocolate,If I Ain't Got You,Brown Girl In The Ring,"Independent Women, Part I",Always Been Your Girl,I'm Going All The Way,Red Light,I Believe,Angel,Alicia Keys,Boney M.,Destiny’s Child,Heather Headley,Sounds of Blackness,Linda Clifford,Yolanda Adams,Sarah McLachlan,Diary of Alicia Keys. ,Greatest Hits. ,Survivor. ,This is Who I Am. ,I'm Going All the Way. ,Kids from Fame - soundtrack. ,Honey- film soundtrack. ,Angel. ,"
Sue Lawley's castaway is athlete Kelly Holmes.

Show more

", ,8ef1df30-ae4f-4dbd-9351-1a32b208a01e,5403bf6e-bc1d-4e62-b31f-926a2bf66a14,a796b92e-c137-4895-9c89-10f900617a4f,a373933d-555c-446f-a7a2-b8b8a291659f,4f9d560b-f378-4bdb-9676-8b7aa7744821,2a7d1905-f1a0-4d12-9b42-e870e325fc29,4fac8f5d-0e44-4efa-b518-7f8a8f02c162,ce58d854-7430-4231-aa44-97f0144b3372, ,0,"https://www.bbc.co.uk/programmes/p0093w2b
"
0,Kelsey Grammer,Fri 15 Dec 2017,BOOK CHOICE,LUXURY ITEM,Fly Me to the Moon,All Along The Watchtower,"Symphony No. 7 in A, Op. 92, Second Movement (Allegretto)",The Letter,Wichita Lineman,Mated,Shooting Star,Gimme Back My Bullets,Frank Sinatra,The Jimi Hendrix Experience,"Ludwig van Beethoven, Royal Concertgebouw Orchestra of Amsterdam & Eugen Jochum",Joe Cocker,Glen Campbell,Todd Rundgren,Bad Company,Lynyrd Skynyrd,My Way: The Best of Frank Sinatra. ,Electric Ladyland. ,Symphonies No. 4&7. ,Cocker Happy. ,Wichita Lineman. ,With a Twist.... ,Straight Shooter. ,Lynyrd Skynyrd: Greatest Hits. ,"
Kelsey Grammer, star of the sitcom Frasier, is interviewed by Kirsty Young.

Show more

", ,197450cd-0124-4164-b723-3c22dd16494d,33b3c323-77c2-417c-a5b4-af7e6a111cc9,1f9df192-a621-4f54-8850-2c5373b7eac9,32f2d6bd-c22b-42cf-a7bc-0c4b48cd2bcb,57976431-1a5c-4968-a422-b92c5e9b0d4f,1a9a8ca0-ea8e-4e9e-96aa-288155bb2c5d,0053dbd9-bfbc-4e38-9f08-66a27d914c38,c544ed4d-2390-4442-a83e-1ea2883b09c8, ,0,"https://www.bbc.co.uk/programmes/b09hp7cl
"
0,Ken Dodd,Fri 8 Jun 1990,Times Atlas of the World,A box of scented soap,For The Good Times,My Mammy,You Make Me Feel So Young,Love Is Like A Violin,I Wish You Love,Pagliacci,I Just Called To Say I Love You,Im Chambre Separee (from Der Opernball),Perry Como,Al Jolson,Frank Sinatra,Frank Chacksfield & His Orchestra,Nat King Cole,Ruggero Leoncavallo,Stevie Wonder,Richard Heuberger,The Perry Como Collection. ,Movie Musicals 1927-1936. ,The Frank Sinatra Collection. ,Love Is Like A Virgin. ,Nat King Cole At The Sands. ,Leoncavallo: Pagliacci. ,The Woman In Red. ,Elisabeth Schwarzkopf Sings Operetta. ,"
Sue Lawley's castaway is comedian Ken Dodd.

Show more

", ,0182474b-8a1d-46d0-9d0f-e6df353335ea,5611a8e8-1521-4919-a531-2689bbb57ce4,197450cd-0124-4164-b723-3c22dd16494d,d429ea08-b65a-45b4-a388-69f994684dcb,fbe054ec-a143-4101-9e9e-64abc5ff5ac9,9bfbcb17-bd72-444e-be7d-0129b6389ca1,1ee18fb3-18a6-4c7f-8ba0-bc41cdd0462e,8a54977a-2d07-44ab-9a3c-112fa9545e28, ,0,"https://www.bbc.co.uk/programmes/p009405v
"
0,Ken Dodd,Sat 13 Jul 1963,Dictionary,Tea,Folks Who Live On The Hill,How Do You Do It?,The Floral Dance,"Fantaisie-impromptu in C sharp minor, Op 66",My Mammy,Im Chambre Separee (from Der Opernball),Love Is Here To Stay,O Sole Mio,Peggy Lee,Pacemakers,Peter Dawson,Fryderyk Chopin & Владимир Самойлович Горовиц,Al Jolson,Richard Heuberger,Frank Sinatra,Beniamino Gigli,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is comedian Ken Dodd.
Favourite track: The Floral Dance by Peter DawsonBook: DictionaryLuxury: Tea
", ,5a2463af-eef0-4a22-bc8f-5865fbe9c78e,2d6e7be0-5ede-4596-8b6b-02a79477f87e,5aa05945-14f6-43ec-b583-ee93a1cd93bc,09ff1fe8-d61c-4b98-bb82-18487c74d7b7,5611a8e8-1521-4919-a531-2689bbb57ce4,8a54977a-2d07-44ab-9a3c-112fa9545e28,197450cd-0124-4164-b723-3c22dd16494d,0349e03f-bb71-4b0f-b727-47fa326bc690, ,0,"https://www.bbc.co.uk/programmes/p009y5by
"
0,Ken Follett,Fri 30 Nov 2001,Philosophical Investigations - Ludwig Wittgenstein,Entire cellar of a great collector of French wine,Myfanwy,What'd I Say,Good Day Sunshine,My Cherie Amour,Nkosi sikelel' iAfrika,Violin Concerto No. 3 in G major - 1st movement,La Grenouillère,I'm Your Hoochie Coochie Man,Hubert Parry,Ray Charles,The Beatles,Stevie Wonder,Thuli Dumakuda,Wolfgang Amadeus Mozart,Francis Poulenc,Ken Follett,The Great Welsh Male Voice Choir Choral. ,The Right Time. ,Revolver. ,Ballad Collection. ,Cry Freedom soundtrack. ,Violin Concertos Nos 3 & 5. ,Poulenc. ,Stranger Than Fiction. ,"
Sue Lawley's castaway is writer Ken Follett.

Show more

", ,e58a0544-2b32-47b2-955c-fa51887ec6c7,2ce02909-598b-44ef-a456-151ba0a3bd70,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,1ee18fb3-18a6-4c7f-8ba0-bc41cdd0462e,,b972f589-fb0e-474e-b64a-803b0364fa75,5e1ef22b-310a-46ad-885b-4897b8c9c85a,58537de9-45ed-4b6b-9f67-e9571c63bc03, ,0,"https://www.bbc.co.uk/programmes/p00948d7
"
0,Ken Livingstone MP,Fri 12 Mar 1993,The Mists of Avalon - Marion Zimmer Bradley,The World Service,Paradise Is Here,Un bel dì vedremo ('One fine day') from Madame Butterfly Act 2,Joe Hill,"Abraham, Martin & John","Variations on an Original Theme, Op. 36: Variation IX ""Nimrod""",You Set The Scene,Warm Love,Sanctus,Tina Turner,Giacomo Puccini,Paul Robeson,Marvin Gaye,Edward Elgar,Arthur Lee & Love,Joan Armatrading,MIssa Luba,Break Every Rule. ,Madama Butterfly. ,The Essential Paul Robeson. ,Marvin Gaye And Smokey Robinson Love Songs. ,Elgar; Enigma Variations. ,Forever Changes. ,Show Some Emotion. ,The Missa Luba And Congolese Folk Songs. ,"
Sue Lawley's castaway is politician Ken Livingstone.
Favourite track: Joe Hill by Paul RobesonBook: The Myths of Avalon by Marion Zimmer BradleyLuxury: The BBC World Service
", ,9072df14-b61e-42e2-b4f4-6bbb7fdb5586,a693df4a-8762-4a45-b7fd-6695b558385e,bbc5febe-0321-4bb2-adcd-8dafbf8d8841,afdb7919-059d-43c1-b668-ba1d265e7e42,4e60a56a-514a-4a19-a3cc-49927c96b3cb,26bc258d-559e-410c-aec6-25447b6a3767,fa598e78-5cc5-4a8b-a3b5-63934d4712c7,, ,0,"https://www.bbc.co.uk/programmes/p0093x49
"
0,Ken Loach,Fri 23 Apr 1999,Golden Treasury of English Songs and Lyrics - Francis Palgrave,Radio (for football results),Symphony No. 5 in C minor - 2nd movement,La Goulanate du Pauvre Jean,Surabaya Johnny,"Cello Concerto in B minor, Op.104",Act 1 Duet,Piano Concerto No. 23 in A major K.488 (feat. Christian Zacharias & Orchestre national de France),N'ai pas ieu de mio (from Songs of the Auvergne),Concerto for Oboe and violin – 2nd mvt,Ludwig van Beethoven,Édith Piaf,Kurt Weill & Lotte Lenya,Antonín Dvořák,Giacomo Puccini,"Orchestre National de France, Christian Zacharias & Wolfgang Amadeus Mozart",Joseph Canteloube,Johann Sebastian Bach,Symphonie Nr. 5. ,"25th Anniversary, Vol.1. ",Happy End. ,Favourite Cello Concertos. ,La Boheme. ,Piano Concertos Nos. 20-27. ,Chants d'Auvergne. ,Bach: Violin Concertos - Double Concertos. ,"
Sue Lawley's castaway is director Ken Loach.

Show more

", ,1f9df192-a621-4f54-8850-2c5373b7eac9,4f8ef4a3-40fa-46b5-8773-97686a8424f4,244f758f-5154-49c8-b3e1-551491e502f3,819eaeb2-8dd8-48a5-ad07-0bcd137985ef,a693df4a-8762-4a45-b7fd-6695b558385e,b972f589-fb0e-474e-b64a-803b0364fa75,fb144a8f-99fc-4227-9ed1-5bbb54013484,24f1766e-9635-4d58-a4d4-9413f9f98a4c, ,0,"https://www.bbc.co.uk/programmes/p00942ch
"
0,Ken Russell,Fri 27 Feb 1987,The Prelude - William Wordsworth,Quart of brandy,Something's Coming,If I Had Napoleon's Hat (Aunt Sally),The Garden Of Fand,By Strauss,Symphony No. 2 in E Flat Major (BBC Proms 2014),Der Trunkene im Fruhling (Das Lied von der Erde),On A French Mountain,Mountain Greenery,Larry Kent & Broadway Orchestra,Cicely Courtneidge & Orchestra,Arnold Bax,Ella Fitzgerald,"Edward Elgar (BBC Singers, Royal Liverpool Philharmonic Orchestra conducted by Vasily Petrenko)",Gustav Mahler,Vincent d’Indy,Mel Tormé,None,None,None,None,None,None,None,None,"
Michael Parkinson's castaway is director Ken Russell.

Show more

", ,,,9138c4da-1959-445c-8ac8-ba917ec84b3a,54799c0e-eb45-4eea-996d-c4d71a63c499,4e60a56a-514a-4a19-a3cc-49927c96b3cb,8d610e51-64b4-4654-b8df-064b0fb7a9d9,325f8afe-eb01-442c-bc09-65cc093ceaf3,4439c2fd-a754-4f6a-b3a6-791b47726156, ,0,"https://www.bbc.co.uk/programmes/p009mlt4
"
0,Ken Sykora,Mon 22 Jan 1962,Science for the Citizen,Guitar,Theme De Nuayno,Dusk,It's Easy to Remember,Suite for Solo Cello No. 6 in D Major - Gavotte (transcribed),Things Are Swingin',"Violin Concerto No 1 in G minor, Op 26 (feat. Sakari Oramo & Royal Stockholm Philharmonic Orchestra)",Una Aventura Mas,Nuages,Los Incas,Duke Ellington & His Orchestra,Bing Crosby,Johann Sebastian Bach,Peggy Lee,"Daniel Hope, Max Bruch, Kungliga Filharmonikerna & Sakari Oramo",Los Panchos,Django Reinhardt,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is guitarist Ken Sykora.
Favourite track: Nuages by Django ReinhardtBook: Science for the CitizenLuxury: Guitar
", ,19012064-4ec4-4c41-914f-9677108652f2,3af06bc4-68ad-4cae-bb7a-7eeeb45e411f,2437980f-513a-44fc-80f1-b90d9d7fcf8f,24f1766e-9635-4d58-a4d4-9413f9f98a4c,5a2463af-eef0-4a22-bc8f-5865fbe9c78e,b932f5eb-dd3d-479d-b2a0-694cb61327bb,7eadfa84-186b-4953-a28b-d684a69c34e2,650bf385-6f6d-4992-a3b9-779d144920a4, ,0,"https://www.bbc.co.uk/programmes/p009y676
"
0,Kenneth Allsop,Mon 20 Sep 1971,Do-it-yourself manual,Pair of binoculars,Muggles,Yesterdays,Orchestral Suite No.2 in B Minor 1067,Joe Hill,Hey Jude,Let The Sunshine In,Rainy Day Women #12 & 35,"Symphony No. 2 in C minor ""Resurrection""",Louis Armstrong & His Orchestra,Billie Holiday,Johann Sebastian Bach,Joan Baez,The Beatles,Hair Original Cast,Bob Dylan,Gustav Mahler,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is writer Kenneth Allsop.
Favourite track: Symphony No. 2 in C Minor by Gustav MahlerBook: Do-it-yourself manualLuxury: Pair of binoculars
", ,067bf834-c35f-414f-8389-a77558669cc1,d59c4cda-11d9-48db-8bfe-b557ee602aed,24f1766e-9635-4d58-a4d4-9413f9f98a4c,92d37892-6186-4459-9cc1-f0dde57652d0,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,,72c536dc-7137-4477-a521-567eeb840fa8,8d610e51-64b4-4654-b8df-064b0fb7a9d9, ,0,"https://www.bbc.co.uk/programmes/p009ncjz
"
0,Kenneth Connor,Mon 22 Jun 1964,Margin Released - J B Priestley,Guitar,"I Love You, Samantha",Quandos os Sinos Dobram,"Little Bit This, Little Bit That",Down South,East Of The Sun (And West Of The Moon) (feat. Frank Sinatra),Piano Sonata No 14 in C sharp minor Op 27 No 2 'Moonlight',Nocturne (from Les Sylphides),A Life on the Ocean Wave,Bing Crosby,Augusto Camacho,Jimmy Durante,The Banjo Kings,Tommy Dorsey and His Orchestra,Ludwig van Beethoven,Frédéric Chopin/Désormière,Royal Yacht Band,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is actor Kenneth Connor.
Favourite track: Little Bit This, Little Bit That by Jimmy DuranteBook: Margin Released by J B PriestleyLuxury: Guitar
", ,2437980f-513a-44fc-80f1-b90d9d7fcf8f,c24a02b3-db91-4744-b4a9-2ff3f21e4246,c4c8a72e-a518-48ba-bd59-c27ea6f8d932,5ff91668-14be-4c15-a90d-af595daae808,1e8f0ed0-a67f-4203-97a6-add12b4b1ab3,1f9df192-a621-4f54-8850-2c5373b7eac9,,, ,0,"https://www.bbc.co.uk/programmes/p009y4tz
"
0,Kenneth Horne,Mon 9 Jan 1961,Anthology of English Verse,Piece of crystal,Vladimir's Aria (from Prince Igor),Clair de Lune,String Sextet No. 1 in B flat major,Body and Soul,Something Wonderful,"1812 Overture, Op 49",White Christmas,Si mi chiamano Mimi from La Boheme,Alexander Borodin,Claude Debussy,Johannes Brahms,Coleman Hawkins and His Orchestra,Terry Saunders,Pyotr Ilyich Tchaikovsky,Bing Crosby,Giacomo Puccini,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is comedian Kenneth Horne.
Favourite track: Si, mi Chiamano Mimi (from La Boheme) by Giacomo PucciniBook: Anthology of English VerseLuxury: Piece of crystal
", ,560b5e65-8d53-41b4-9913-83368f4721a0,be50643c-0377-4968-b48c-47e06b2e2a3b,c70d12a2-24fe-4f83-a6e6-57d84f8efb51,4d618227-66bd-41cf-925a-b8b8464d90bc,f68a5513-92d6-4e20-b9ef-d1418f4088ed,9ddd7abc-9e1b-471d-8031-583bc6bc8be9,2437980f-513a-44fc-80f1-b90d9d7fcf8f,a693df4a-8762-4a45-b7fd-6695b558385e, ,0,"https://www.bbc.co.uk/programmes/p009y6w6
"
0,Kenneth Macmillan,Fri 11 Mar 1983,The Rack - A E Ellis,Godiva chocolates from Belgium,Students' Chorus,Domine Deus (from Gloria),Misty,Der Einsame im Herbst (from Das Lied von der Erde),"Dawn (Four Sea Interludes from ""Peter Grimes"") (feat. Orchestra of the Royal Opera House, Covent Garden)",Requiem,If Love Were All,"Cello Concerto in E minor, Op 85 (feat. BBC Scottish Symphony Orchestra)",Sigmund Romberg,Francis Poulenc,Sarah Vaughan,Gustav Mahler,"Benjamin Britten, Orchestra of the Royal Opera House, Covent Garden & Benjamin Britten",Gabriel Fauré,Julie Andrews,Sir Edward Elgar & BBC Scottish Symphony Orchestra,None,Gloria. ,None,None,Peter Grimes. ,None,None,None,"
Roy Plomley's castaway is choreographer Kenneth Macmillan.
Favourite track: Students' Chorus by RombergBook: The Rack by A E EllisLuxury: Godiva chocolates from Belgium
", ,3c2caff5-ffbc-4711-9e4e-db94dd8e2e52,5e1ef22b-310a-46ad-885b-4897b8c9c85a,351d8bdf-33a1-45e2-8c04-c85fad20da55,8d610e51-64b4-4654-b8df-064b0fb7a9d9,49ae5227-605a-47a8-9b8e-cd89bf01a97c,fa19a8b6-e7f4-40d4-af15-7a7c41ac7d8f,16bdc7b3-6bfc-4f1c-89ad-d0756af40327,4e60a56a-514a-4a19-a3cc-49927c96b3cb, ,0,"https://www.bbc.co.uk/programmes/p009mjwc
"
0,Kenneth McKellar,Mon 3 Jan 1977,Complete book of world cookery,Bicycle,Bern Lotschber-Simplon,Mass in B minor: Sanctus,O mistress mine,The Tay Bridge Disaster,"My Love Is Like A Red, Red Rose",A Call From Long Island,Core 'ngrato,Fruhling (Four Last Songs),Lander Capella Tuona Se Bois,Johann Sebastian Bach,Shakespeare/Quilter,William McGonagall,Jimmy Shand and His Band,Betty Walker & Arlene Golonka,Beniamino Gigli,Richard Strauss,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is singer Kenneth McKellar.
Favourite track: Frühling by Richard StraussBook: Complete book of world cookeryLuxury: Bicycle
", ,,24f1766e-9635-4d58-a4d4-9413f9f98a4c,,,eb9452dd-1993-4d11-9603-9c0558aac9be,,0349e03f-bb71-4b0f-b727-47fa326bc690,4cb43d82-824e-4034-b03d-1a98f36f6e16, ,0,"https://www.bbc.co.uk/programmes/p009n023
"
0,Kenneth McKellar,Mon 27 Mar 1961,Encyclopaedia Britannica,Tuning fork,The Dashing White Sargeant,Mass in B minor: Sanctus,O Mimi tu piu non torni! - from 'La boheme',The Lark Ascending (exc),Waltz from the Merry Widow,Clair de lune,Arrivederci Roma,The Flowers of the Forest,Jimmy Shand and His Band,Johann Sebastian Bach,Giacomo Puccini,Ralph Vaughan Williams & BBC Symphony Orchestra,Franz Lehár,Mattiwilda Dobbs & Gerald Moore,Rino Salviati,Kenneth McKellar,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is singer Kenneth McKellar.
Favourite track: Sanctus (from Mass in B Minor) by Johann Sebastian BachBook: Encyclopaedia BritannicaLuxury: Tuning fork
", ,eb9452dd-1993-4d11-9603-9c0558aac9be,24f1766e-9635-4d58-a4d4-9413f9f98a4c,a693df4a-8762-4a45-b7fd-6695b558385e,4f3b96ed-f1f1-4a68-be73-0e0657837096,8efca5f7-663e-4a2e-a2f0-9fd1e563a801,,a0ffe053-4bcf-4054-8c60-6b250fd4579c,d66a99f5-8dd0-4c25-a141-8850b13cc50a, ,0,"https://www.bbc.co.uk/programmes/p009y6pr
"
0,Kenneth More,Mon 30 Jun 1969,The History of the Decline and Fall of the Roman Empire - Edward Gibbon,Mattress,Thunder and Lightning Polka,And I Love Him,Piano Concerto No.2 in C minor,Passing the Time Away (from Max at the Met),I Wish You Love,A Midsummer Nights Dream (Overture),All The Way,Symphony no. 9 in E minor Op.95 (From the New World) (feat. BBC National Orchestra of Wales),"City of Birmingham Symphony Orchestra, Andris Nelsons & Johann Strauss II",Esther Phillips,Sergei Rachmaninov,Max Miller,Keely Smith,Felix Mendelssohn,Frank Sinatra,Antonín Dvořák & BBC National Orchestra of Wales,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is actor Kenneth More.
Favourite track: All the Way by Frank SinatraBook: The History of the Decline and Fall of the Roman Empire by Edward GibbonLuxury: Mattress
", ,8255db36-4902-4cf6-8612-0f2b4288bc9a,e261c42a-cbd7-4b97-8b72-218801bdc5b9,44b16e44-da77-4580-b851-0d765904573e,be46a537-0e7f-4bae-8d0c-2121647f6426,ca3f7a20-1bff-4404-8928-f8eedab1ab4a,0e85eb79-1c05-44ba-827c-7b259a3d941a,197450cd-0124-4164-b723-3c22dd16494d,819eaeb2-8dd8-48a5-ad07-0bcd137985ef, ,0,"https://www.bbc.co.uk/programmes/p009y11k
"
0,Kenneth More,Mon 27 Feb 1956,The collected works - William Shakespeare,English rock garden,J'ai Fait Trois Fois Le Tour Du Monde,The World is Mine,Hold My Hand,Genevieve,Young At Heart,Scheherzade,There's A Rising Moon (For Every Falling Star),Last Love,Michel Dens,Victor Young & His Singing Strings,Ronnie Harris,Percy Faith,Frank Sinatra,Nikolai Rimsky-Korsakov,Doris Day,Ronnie Carroll,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is actor Kenneth More.
Book: The collected works by William ShakespeareLuxury: English rock garden
", ,e04fae08-0d43-41d4-8ae6-10e8140bc640,,,291dcfb8-b31c-496a-905b-9955509d75b6,197450cd-0124-4164-b723-3c22dd16494d,4cfe7051-f649-4d07-83b3-7a732abe7249,3db5dfb1-1b91-4038-8268-ae04d15b6a3e,f1eb41e0-3b9d-4fa9-a317-7f2e52e5e2e7, ,0,"https://www.bbc.co.uk/programmes/p009y9hb
"
0,Kenneth Tynan,Mon 1 Oct 1956,,,The Mooche,Le Rififi,Show Me A Rose,Ostrich Walk,Mother Courage's Song,Twisted,Surabaya Johnny,Piano Sonata In G Major,Duke Ellington & His Orchestra,Lucienne Delyle,Groucho Marx,Frankie Trumbauer and His Orchestra,Germaine Montero,Annie Ross,Kurt Weill & Lotte Lenya,Charles Rosen,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is theatre critic Kenneth Tynan.
Luxury: Pleasure gardens of Barcelona
", ,3af06bc4-68ad-4cae-bb7a-7eeeb45e411f,82e0bc9c-2cf4-403d-939c-1d8c00767170,534370ec-59cb-49f5-84a6-d4c7c8ad6daf,9d67b4ef-cd78-4202-a379-78324d66c4bc,08a91bb9-3e22-4962-a494-ff363b83d412,f6966875-4227-4c74-aa0f-2f2ee3ba1b7d,244f758f-5154-49c8-b3e1-551491e502f3,31113f40-2dad-4cae-a316-79d34ac7ef4a, ,0,"https://www.bbc.co.uk/programmes/p009y966
"
0,Kenneth Williams,Fri 31 Jul 1987,The Golden Treasury - Francis Palgrave,Crate of Cologne,Barcarolle no.1 in a minor op.26,Now Sleeps the Crimson Petal ,"Violin Sonata (Op.24) in F major ""Spring"", 1st movement",The Bluebird,Serenade for Strings in C major,Adelita (from Three Mazurkas),Piano Trio No 1 in B flat major: Rondo,"Wenn ich mit Menschen (from Four Serious Songs, Op.121)",Gabriel Fauré,Kathleen Ferrier,Ludwig van Beethoven,Souzay/Baldwin,Pyotr Ilyich Tchaikovsky,Julian Bream,Franz Schubert,Johannes Brahms,None,None,None,None,None,None,None,None,"
Michael Parkinson's castaway is actor Kenneth Williams.

Show more

", ,fa19a8b6-e7f4-40d4-af15-7a7c41ac7d8f,15bd63ca-c6d9-430a-9779-072c5dc7396f,1f9df192-a621-4f54-8850-2c5373b7eac9,,9ddd7abc-9e1b-471d-8031-583bc6bc8be9,5bada1be-28e1-45b8-9d89-6e14700d82d9,f91e3a88-24ee-4563-8963-fab73d2765ed,c70d12a2-24fe-4f83-a6e6-57d84f8efb51, ,0,"https://www.bbc.co.uk/programmes/p009mljj
"
0,Kenneth Williams,Mon 22 May 1961,The collected works - George Bernard Shaw,Michelangelo's Apollo,Azualao,"Piano Sonata No 26 in E fat, Op 81a, Les adieux (feat. Wilhelm Kempff)",Prelude and Fugue in G minor,"My Love Is Like A Red, Red Rose",Brandenburg Concerto No. 6 in B flat major,Chiarina (from Carnaval),Wie lieblich sind deine Wohnungen from Requiem,Clear Bright Morning,Gérard Souzay,Ludwig van Beethoven & Wilhelm Kempff,Dieterich Buxtehude,Kenneth McKellar,Johann Sebastian Bach,Robert Schumann,Johannes Brahms,Vanessa Lee,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is actor and comedian Kenneth Williams.
Favourite track: Brandenburg Concerto No 6 in B Flat Major by Johann Sebastian BachBook: The collected works by George Bernard ShawLuxury: Michelangelo's Apollo
", ,dd888278-d761-41c1-848b-e3af06c96915,1f9df192-a621-4f54-8850-2c5373b7eac9,f106fb52-0b54-4135-bdfd-9ccfd7e320cb,d66a99f5-8dd0-4c25-a141-8850b13cc50a,24f1766e-9635-4d58-a4d4-9413f9f98a4c,3cd3882c-00f8-4362-a0c2-ad89ed248533,c70d12a2-24fe-4f83-a6e6-57d84f8efb51,, ,0,"https://www.bbc.co.uk/programmes/p009y6nd
"
