,Castaway,Date,Book,Luxury,Song1,Song2,Song3,Song4,Song5,Song6,Song7,Song8,Artist1,Artist2,Artist3,Artist4,Artist5,Artist6,Artist7,Artist8,Album1,Album2,Album3,Album4,Album5,Album6,Album7,Album8,Short desc,Bio,ID1,ID2,ID3,ID4,ID5,ID6,ID7,ID8,Favourite,Error,Url
0,Frank Ifield,Mon 18 Jan 1965,Blank book,Family photo album,Why Try to Change Me Now?,Nutcracker Suite - Dance of the Mirlitons,Do Not Forsake Me Oh My Darling,Living Doll,Somewhere,The Whistler and his Dog,I'm A Woman,Theme from A Summer Place,Brook Benton,Pyotr Ilyich Tchaikovsky,Tex Ritter,Cliff Richard & The Drifters,Matt Monro,The London Palladium Orchestra,Peggy Lee,Percy Faith,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is singer Frank Ifield.
Favourite track: Dance of the Reed Flutes (from The Nutcracker Suite) by Pyotr Ilyich TchaikovskyBook: Blank bookLuxury: Family photo album
", ,e449337e-4192-415d-88d0-81352c068d2c,9ddd7abc-9e1b-471d-8031-583bc6bc8be9,f7c029f2-c082-4aaf-bfd2-d75e762b78a9,b5c2fdfc-d037-45b8-84f9-09ebb7ff8aa1,6965a0f4-6e7b-4feb-8709-508f83c1af93,07e67549-3d44-4fcf-bebf-48a655cf7cbb,5a2463af-eef0-4a22-bc8f-5865fbe9c78e,291dcfb8-b31c-496a-905b-9955509d75b6, ,0,"https://www.bbc.co.uk/programmes/p009y4dh
"
0,Frank Launder & Sidney Gilliat,Mon 2 Apr 1962,", Short stories - O Henry",Writing materials and a reclining chair,C'est l'Amour,Finch'han dal vino (Don Giovanni),I'll Walk Beside You,Je crois entendre encore (from The Pearl Fishers),Dat's Love,"Piano Concerto No 1 in D minor, Op 15",Night And Day,Rhapsody on a theme of Paganini,Édith Piaf,Wolfgang Amadeus Mozart,John McCormack,Georges Bizet,Marilyn Horne,"Johannes Brahms, Nelson Freire, Gewandhausorchester Leipzig & Riccardo Chailly",Frank Sinatra,Sergei Rachmaninov,None,None,None,None,None,None,None,None,"
Roy Plomley's castaways are filmmakers Frank Launder & Sidney Gilliat.
Book: A child's guide to boatbuilding and Short stories by O HenryLuxury: Writing materials and a reclining chair
", ,4f8ef4a3-40fa-46b5-8773-97686a8424f4,b972f589-fb0e-474e-b64a-803b0364fa75,22c3d1de-793c-4094-b60a-26775617c14b,9bd20e6a-b41d-4983-a5b6-c0ff849fa235,471087d4-3438-4f55-bb37-89cfe042b300,c70d12a2-24fe-4f83-a6e6-57d84f8efb51,197450cd-0124-4164-b723-3c22dd16494d,44b16e44-da77-4580-b851-0d765904573e, ,0,"https://www.bbc.co.uk/programmes/p009y62y
"
0,Frank McCourt,Fri 22 Jun 2001,Oxford Anthology of English Verse,A pair of  binoculars,The Rocky Road to Dublin (feat. The Rolling Stones),Top Hat White Tie And Tails,New Finnegan's Wake,"Take the ""A"" Train",Take Five,Fugue For Tin Horns (from Guys and Dolls),Kyrie (from Saint Cecilia Mass),"I Can't Give You Anything But Love, Baby",The Chieftains,Fred Astaire,The Clancy Brothers and Tommy Makem,Duke Ellington,Dave Brubeck,Stubby Kaye,Charles‐François Gounod,Billie Holiday with Teddy Wilson & His Orchestra,None,Top Hat. ,The Clancy Brothers & Tommy Makem in Ireland. ,Tha'ts Jazz - Various Artists. ,Time Signatures - a Career Retrospective. ,Guys and Dolls Original Soundtrack. ,St Cecilia Mass. ,Things are Looking Up. ,"
Sue Lawley's castaway is Pulitzer prize-winning writer Frank McCourt.
Favourite track: The Kyrie from St Cecilia Mass by Charles GounodBook: Oxford Anthology of English VerseLuxury: A pair of binoculars
", ,fce5eb9a-95a7-4a54-b9e4-fe1b036fbe57,3ae3fa20-d295-467c-b59f-969376a28470,845168c1-a232-4c06-b0c3-0e72531ae1c5,3af06bc4-68ad-4cae-bb7a-7eeeb45e411f,de0222a6-e1c4-403d-8b01-3f66d505061b,8d4c2224-dfb2-4aef-871c-a239c54cf425,cd4636e1-06a3-41fc-848a-624b84bbb023,d59c4cda-11d9-48db-8bfe-b557ee602aed, ,0,"https://www.bbc.co.uk/programmes/p00948pl
"
0,Frank Muir,Mon 4 Oct 1976,The Harpole Report - J L Carr,Navel brush,The Lark Ascending (exc),The Four Seasons - Winter,Sega La Mode,A Shropshire Lad,Sunday Morning,EXPIRED Piano Concerto No. 27 in B flat major K.595,Let It Be,Pomp & Circumstance March No 1 in D major (Land of Hope and Glory),Ralph Vaughan Williams & BBC Symphony Orchestra,Antonio Vivaldi,Kersley Vinay,Sir John Betjeman,Coleman Hawkins Quintet,"Wolfgang Amadeus Mozart, Kristian Bezuidenhout, Orchestra of the Eighteenth Century & Frans Brüggen",The Beatles,Sir Edward Elgar & BBC Symphony Orchestra,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is writer and broadcaster Frank Muir.
Favourite track: Piano Concerto No. 27 In B Flat Major by Wolfgang Amadeus MozartBook: The Harploe Report by J L CarrLuxury: Navel brush
", ,4f3b96ed-f1f1-4a68-be73-0e0657837096,ad79836d-9849-44df-8789-180bbc823f3c,,344cd91a-3714-49de-8e2d-e282a008a839,c9f5e8cf-881b-4bd8-8aa9-8481a3fb8773,b972f589-fb0e-474e-b64a-803b0364fa75,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,4e60a56a-514a-4a19-a3cc-49927c96b3cb, ,0,"https://www.bbc.co.uk/programmes/p009n0br
"
0,Frank Muir & Denis Norden,Mon 28 Nov 1960,", A Treasury of Ribaldry - Louis Untermeyer",Stradivarius violin and model of the Tower of London,Don't Bring Lulu,Manhattan,"Yes, My Darling Daughter",How Long Has This Been Going On?,La vie en rose,A Few Words of a Kind,You Make Me Feel So Young,Rose Room,Bobby Short,Ella Fitzgerald,Glenn Miller Orchestra,Julie London,Édith Piaf,Dylan Thomas,Frank Sinatra,The Jonah Jones Quartet,None,None,None,None,None,None,None,None,"
Roy Plomley's castaways are scriptwriters Frank Muir & Denis Norden.
Book: Cookery book and A Treasury of Ribaldry by Louis UntermeyerLuxury: Stradivarius violin and model of the Tower of London
", ,a63573e3-7264-4ce7-ace7-a4b3eabca236,54799c0e-eb45-4eea-996d-c4d71a63c499,ce8cacb6-c917-41f5-b403-8fb601c89e70,e7ee5f13-baf5-4a87-b58b-f871c137d4f5,4f8ef4a3-40fa-46b5-8773-97686a8424f4,144f8dd2-f0dd-49df-94ae-d4062c64afc5,197450cd-0124-4164-b723-3c22dd16494d,62c03eba-030e-461c-b89c-3bdce0fb6b0b, ,0,"https://www.bbc.co.uk/programmes/p009y6x2
"
0,Frank Oz,Fri 4 Sep 1981,The complete works - Emily Dickinson,Clean sheets,Don't Get Around Much Anymore,God Rest Ye Merry Gentlemen,What a Waste,"Bill Bailey, Won't You Please Come Home",Lost Mind,Racing In The Street,Antmusic,New Parchman,Mose Allison,Bing Crosby,George Gaynes & Warren Galjour,Louis Armstrong,Mose Allison,Bruce Springsteen,Adam and the Ants,Mose Allison,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is puppeteer Frank Oz.
Favourite track: Don't Get Around Much Anymore by Mose AllisonBook: The complete works by Emily DickinsonLuxury: Clean sheets
", ,18b76828-4b12-44c1-b8d9-ae82b22557a0,2437980f-513a-44fc-80f1-b90d9d7fcf8f,,eea8a864-fcda-4602-9569-38ab446decd6,18b76828-4b12-44c1-b8d9-ae82b22557a0,70248960-cb53-4ea4-943a-edb18f7d336f,75d4f194-969c-4538-b789-742f3eb3d02c,18b76828-4b12-44c1-b8d9-ae82b22557a0, ,0,"https://www.bbc.co.uk/programmes/p009mttr
"
0,Frank Phillips,Mon 23 Nov 1964,A Dictionary of Origins - Eric Partridge,Armchair,Symphony no.3 (Op.90) in F major,In questa reggia (Turandot),"Study in A flat major, Op 25 No 1",Vous qui passez sans me voir,"Bess, you is my woman now (from Porgy and Bess)",She moved through the fair,In the mood,Falstaff - Interlude No. 1,Johannes Brahms,Giacomo Puccini,Frédéric Chopin,Jean Sablon,Robert McFerrin & Adele Addison,Kenneth McKellar,Joe Loss and His Band,Edward Elgar,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is newsreader Frank Phillips.
Favourite track: Etude No 13 in A Flat Major (Opus 25 No 1) by Frédéric ChopinBook: A Dictionary of Origins by Eric PartridgeLuxury: Armchair
", ,c70d12a2-24fe-4f83-a6e6-57d84f8efb51,a693df4a-8762-4a45-b7fd-6695b558385e,09ff1fe8-d61c-4b98-bb82-18487c74d7b7,f3a6367f-ee45-43ce-856a-eccd8c538468,72ddbf77-6fbb-468a-a78a-e30867428856,d66a99f5-8dd0-4c25-a141-8850b13cc50a,31acd57c-be88-483f-a062-b31154278cb7,4e60a56a-514a-4a19-a3cc-49927c96b3cb, ,0,"https://www.bbc.co.uk/programmes/p009y4ln
"
0,Frank Skinner,Fri 18 Jun 2010,Teach yourself French,Ukulele,'Der Hölle Rache' from The Magic Flute,Ready Teddy,The Volunteer Organist,Back Home,Ring Of Fire,Neon Lights,Why don't women like me,Rowche Rumble,Wolfgang Amadeus Mozart,Elvis Presley,Benjamin Luxon,England National Football Team,Johnny Cash,Kraftwerk,George Formby,The Fall,The HMV classics Opera Collection: Sopranos. ,Elvis Presley Complete 50s Masters. ,Benjamin Luxon: A Ticket to Heaven (Vol 11). ,100 Huge Hits of the 60s & 70s. ,Classic Cash. ,The Man Machine. ,I’m the Ukelele Man. ,It’s the New Thing – the Step Forward Years. ,"
Kirsty Young's castaway is the comedian Frank Skinner.

Show more

", ,b972f589-fb0e-474e-b64a-803b0364fa75,01809552-4f87-45b0-afff-2c6f0730a3be,6c59bf25-2764-48ef-a5ff-1514aa44b43c,493e7ff7-ab35-47a0-ae94-caf2c113c2d3,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,5700dcd4-c139-4f31-aa3e-6382b9af9032,f5d51e0f-323e-46de-96ce-d427fd4b124c,d5da1841-9bc8-4813-9f89-11098090148e, ,0,"https://www.bbc.co.uk/programmes/b00sn7dz
"
0,Frank Swinnerton,Mon 23 Sep 1974,The Diary of a Country Parson 1758-1802 - James Woodforde,Gin and vermouth,The First Noel,The Wee Cooper O' Fife,William Tell Overture,Little Of What You Fancy Does You Good,Symphonie fantastique Op.14,Au fond du temple saint (The Pearl Fishers),Symphony no. 6 in F major  Op.68 (Pastoral) (feat. Frans Brüggen),Pineapple Poll Ballet,King's College Chapel Choir,Ian Wallace,Gioachino Rossini,Marie Lloyd,"Hector Berlioz, Robin Ticciati & Scottish Chamber Orchestra","Jussi Björling, Georges Bizet, Robert Merrill, RCA Victor Symphony Orchestra & Renato Cellini","Orchestra of the Eighteenth Century, Ludwig van Beethoven & Frans Brüggen",Arthur Sullivan/Mackerras,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is novelist Frank Swinnerton.
Favourite track: Symphony No. 6 In F Major by Ludwig van BeethovenBook: The Diary of a Country Parson 1758-1802 by James WoodfordeLuxury: Gin and vermouth
", ,,6fa7e525-a04f-4fcf-bffb-b1574071a437,846be3c9-5f94-46ab-97b9-531335dd3658,174f202c-7ef1-4073-b7c5-983e7be331c4,274774a7-1cde-486a-bc3d-375ec54d552d,9bd20e6a-b41d-4983-a5b6-c0ff849fa235,818b4526-69e0-4ce8-96ff-4586af1ef1f4,, ,0,"https://www.bbc.co.uk/programmes/p009n7dt
"
0,Frank Swinnerton,Sat 19 Jun 1943,,,William Tell Overture,If you want to know who we are (from The Mikado),Stars And Stripes Forever,"Ballade No. 3 In A Flat Major, Op. 47",Danse macabre,Serenade for Strings in C major,Piano Concerto no. 5 in E flat Op.73 (Emperor) (feat. Juanjo Mena & BBC Philharmonic),Die Fledermaus Act 2 (finale),Gioachino Rossini,Gilbert & Sullivan,The Band of the Coldstream Guards,Frédéric Chopin,Camille Saint‐Saëns,Pyotr Ilyich Tchaikovsky,"Ashley Wass, Ludwig van Beethoven, BBC Philharmonic & Juanjo Mena",Johann Strauss II,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is writer Frank Swinnerton.
", ,846be3c9-5f94-46ab-97b9-531335dd3658,,c7cdb399-a9f6-45b7-9602-b9515723813d,09ff1fe8-d61c-4b98-bb82-18487c74d7b7,4137c070-15b2-4d00-a9f0-3517d02a9ba8,9ddd7abc-9e1b-471d-8031-583bc6bc8be9,06500ad2-62c0-4be0-8eb3-d1bd99768549,8255db36-4902-4cf6-8612-0f2b4288bc9a, ,0,"https://www.bbc.co.uk/programmes/p009y0f0
"
0,Frank Warren,Fri 29 Jan 2010,Treasure Island - Robert Louis Stevenson,Merlot grapevine,The Deadwood Stage,Money (That's What I Want),A Day In The Life,Don't Worry 'Bout Me,All The Way,Since I Lost My Baby,Funny How Time Slips Away,Dr Feelgood,Doris Day,Barrett Strong,The Beatles,Billie Holiday,Frank Sinatra,The Temptations,Al Green & Lyle Lovett,Aretha Franklin,Calamity Jane/The Pajama Game. ,This is the Modern World. ,The Beatles 1967-1970. ,Last Recording. ,My Way: The Best of Frank Sinatra. ,The Temptations Anthology. ,"Rhythm, Country & Blues. ",30 Greatest Hits. ,"
Kirsty Young's castaway is the boxing promoter Frank Warren.

Show more

", ,3db5dfb1-1b91-4038-8268-ae04d15b6a3e,31ee774b-6248-48d5-a8b5-0d9bebeaba9d,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,d59c4cda-11d9-48db-8bfe-b557ee602aed,197450cd-0124-4164-b723-3c22dd16494d,d8df96ae-8fcf-4997-b3e6-e5d1aaf0f69e,fb7272ba-f130-4f0a-934d-6eeea4c18c9a,2f9ecbed-27be-40e6-abca-6de49d50299e, ,0,"https://www.bbc.co.uk/programmes/b00q0dbx
"
0,Frank Worrell,Mon 13 May 1963,Work on anthropology - Max Gluckman,Film projector and cricket films,Manhattan,Federation,Skylark,(There'll Be Bluebirds Over) The White Cliffs of Dover,April in Portugal,Waltzing Matilda,It Happened In Monterey,Londonderry Air,Victor Silvester & The Silver Strings Orchestra,Mighty Sparrow,Bing Crosby,Vera Lynn,The Mantovani Orchestra,Peter Jackson,Frank Sinatra,Reg Owen & His Orchestra,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is cricketer Frank Worrell.
Favourite track: Skylark by Bing CrosbyBook: Work on anthropology by Max GluckmanLuxury: Film projector and cricket films
", ,937ab162-a711-4e10-ae9c-c250119cbc4e,ab7b79e9-2671-40c7-a540-838f75b0c04e,2437980f-513a-44fc-80f1-b90d9d7fcf8f,7d32fa5a-7ccb-483b-87ea-5370b4be4d64,ef46f19f-5d56-4757-8fe4-d5f79dd143c4,53976eaa-9d3a-4698-8ee9-8c7452746c44,197450cd-0124-4164-b723-3c22dd16494d,21496d84-a284-40de-afac-055c8e37b9cb, ,0,"https://www.bbc.co.uk/programmes/p009y5gb
"
0,Frankie Dettori,Fri 20 Jan 2006,The History of the Derby,Lifetime's supply of Pinot Grigio,Life Is A Rollercoaster,Back In Black,Into The Groove,Three Little Birds,Amazing Grace,Fairground,Feel,Insomnia,Ronan Keating,AC/DC,Madonna,Bob Marley & The Wailers,The Royal Scots Dragoon Guards,Simply Red,Robbie Williams,Faithless,Ronan Keating: 10 Years of Hits. ,Back in Black. ,"Now That's What I Call Clean, Vol 5. ",Bob Marley & The Wailers: Legend. ,Best Scottish Album in the World Ever!. ,Life. ,Feel. ,Insomnia. ,"
Sue Lawley's castaway is jockey Frankie Dettori.

Show more

", ,f1cd545b-f17b-4d3a-98de-68b695bfe211,66c662b6-6e2f-4930-8610-912e24c63ed1,79239441-bfd5-4981-a70c-55c3f15c1287,c296e10c-110a-4103-9e77-47bfebb7fb2e,dacbd425-209a-4f38-be22-d17f637934b7,a9100753-f539-43cf-bcc9-579566fb512e,db4624cf-0e44-481e-a9dc-2142b833ec2f,23d9d74d-c95e-46a6-be26-a6075c49747a, ,0,"https://www.bbc.co.uk/programmes/p0093w0q
"
0,Frankie Howerd,Fri 29 Jan 1982,David Copperfield - Charles Dickens,Cross given to him by his mother,"Knees Up, Mother Brown","Nocturne in C minor, Op 48, No 1","Symphony no. 9 (Op.125) in D minor ""Choral""",Autumn Leaves,Vissi d'arte from Tosca,Send in the Clowns,Brüderlein und Schwesterlein (from Die Fledermaus),Jerusalem,Audience Of The Metropolitan,Fryderyk Chopin & Llyr Williams,Ludwig van Beethoven,Nat King Cole,Giacomo Puccini,Cleo Laine,Johann Strauss II,"Hubert Parry, BBC National Chorus of Wales, BBC National Orchestra of Wales, Neeme Järvi & Amanda Roocroft",None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is comedian Frankie Howerd.
Favourite track: Jerusalem by Blake/ParryBook: David Copperfield by Charles DickensLuxury: Cross given to him by his mother
", ,,09ff1fe8-d61c-4b98-bb82-18487c74d7b7,1f9df192-a621-4f54-8850-2c5373b7eac9,fbe054ec-a143-4101-9e9e-64abc5ff5ac9,a693df4a-8762-4a45-b7fd-6695b558385e,51394536-9baa-4e6e-9db6-0b6137c111e0,8255db36-4902-4cf6-8612-0f2b4288bc9a,e58a0544-2b32-47b2-955c-fa51887ec6c7, ,0,"https://www.bbc.co.uk/programmes/p009ml0p
"
0,Frankie Howerd,Mon 28 Sep 1959,War and Peace - Leo Tolstoy,Photographs,Jerusalem,Love's Sweet Song,Lilliburlero,A Waltz Dream,My Very Good Friend The Milkman,Torna à Surriento,Song and Dance Man,Abide with me,"Hubert Parry, BBC National Chorus of Wales, BBC National Orchestra of Wales, Neeme Järvi & Amanda Roocroft",Imre Kálmán,Central Band of the Royal Air Force,Oscar Straus,Fats Waller,Beniamino Gigli,Frankie Howerd,The Bach Choir,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is comedian Frankie Howerd.
Book: War and Peace by Leo TolstoyLuxury: Photographs
", ,e58a0544-2b32-47b2-955c-fa51887ec6c7,636ae5e2-15df-4046-8ba1-c30da6365447,57553273-8d0b-43be-8a94-10f1598f3ab3,cec7f5fe-5dee-4258-af3e-3bb1e469444b,569fc5bf-bcb6-4bc5-9a00-bd0d258e34f1,0349e03f-bb71-4b0f-b727-47fa326bc690,a6db6249-50bd-4df0-9df9-e983edbbe1f0,f9c96f68-3085-4cbd-9f20-0bcc22eb564f, ,0,"https://www.bbc.co.uk/programmes/p009y7l2
"
0,Frankie Vaughan,Mon 17 Mar 1958,,,Joyce Grenfell & Norman Wisdom - Narcissus,Bells in My Heart,Balmoral Melody,Mama,Red River Rose,Malagueña,So Tired,We Are Not Alone,Joyce Grenfell & Norman Wisdom,Joyce Shock,Murray Campbell,Beniamino Gigli,Wally Stott & His Orchestra,Los Paraguayos,Russ Morgan and His Orchestra,Frankie Vaughan,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is singer Frankie Vaughan.
Luxury: Painting materials
", ,,,,0349e03f-bb71-4b0f-b727-47fa326bc690,b988d149-cb89-46bf-add8-ef3cb739696f,328e6421-233d-48c9-bc22-b9507c288fdd,235681ee-88a4-43a5-9d55-ea8a743bcc6e,5c4218ee-6248-4b7f-9c64-706af22fc274, ,0,"https://www.bbc.co.uk/programmes/p009y8dn
"
0,Franklin Engelmann,Mon 2 Jul 1962,English Dictionary,Painting materials,St Matthew Passion:  Wir setzen uns mit Tränen nieder,You Make Me Feel So Young,National Emblem,Moonlight Srenade,"Frédéric Chopin - Nocturne in C sharp minor, Op. 27/1",Maria Dolores,Bachwinkel Landler,"Brandenburg Concerto no 2 in F major, BWV 1047",Johann Sebastian Bach,Frank Sinatra,Massed Bands,Glenn Miller Orchestra,Frédéric Chopin,Luis Alberto del Paraná,Die lustigen Hamburger,Benjamin Britten & Johann Sebastian Bach,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is broadcaster Franklin Engelmann.
Favourite track: St Matthew Passion (Final Chorus) by Johann Sebastian BachBook: English DictionaryLuxury: Painting materials
", ,24f1766e-9635-4d58-a4d4-9413f9f98a4c,197450cd-0124-4164-b723-3c22dd16494d,c3e7c032-ca04-46ce-a6ba-cc04c80e902a,ce8cacb6-c917-41f5-b403-8fb601c89e70,09ff1fe8-d61c-4b98-bb82-18487c74d7b7,3b3a0bca-5e68-4f43-9576-cdf09171c4f6,da6e9e10-ffd4-4037-b9dd-44f105d85c9e,24f1766e-9635-4d58-a4d4-9413f9f98a4c, ,0,"https://www.bbc.co.uk/programmes/p009y5zs
"
0,Fred Dibnah,Fri 6 Dec 1991,Bound volumes of the Engineer magazine,Steamroller,The Blue Danube,Locomotive Steam Engine,Hello Again,The Coal And Albert Berry,Piano Concerto No.2 in C minor Op.18 – third movement,The Carnival Of Venice,Power of Love,Memory,Johann Strauss II,[no artist],Neil Diamond,Gary & Vera Aspey,Sergei Rachmaninov,James Galway,Jennifer Rush,Elaine Paige,Famous Waltzers. ,BBC Sound Effects. ,The Jazz Singer. ,Seeing Double. ,Rachmaninov Piano Concertos. ,The Magic Flute Of James Galway. ,Jennifer Rush. ,Cats. ,"
Sue Lawley's castaway is steeplejack Fred Dibnah.

Show more

", ,8255db36-4902-4cf6-8612-0f2b4288bc9a,eec63d3c-3b81-4ad4-b1e4-7c147d4d2b61,a42d3fd5-55de-4206-86c3-4fbb5404018f,,44b16e44-da77-4580-b851-0d765904573e,84045b93-beb0-4bc8-a855-93266ec6bbdc,0a92c550-20c7-43bc-98ed-777e13c54dff,03333a57-b696-44e2-9e19-588c268ebfc6, ,0,"https://www.bbc.co.uk/programmes/p0093ylr
"
0,Fred Emney,Tue 18 Mar 1952,,,Doll Dance,Swing Low Sweet Chariot,Piano Concerto No.2 in C minor,A Million Tears,Max Miller in the Theatre,Lover,Where Flamingos Fly,Jack Buchanan Medley,Frankie Carle,Bing Crosby,Sergei Rachmaninov,Flanagan and Allen,Max Miller,André Kostelanetz & His Orchestra,Geraldo and His Orchestra,Jack Costanzo & His Orchestra,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is actor Fred Emney.
Luxury: Cigars
", ,21ebab35-e102-49a6-bf4c-15c47a7595d2,2437980f-513a-44fc-80f1-b90d9d7fcf8f,44b16e44-da77-4580-b851-0d765904573e,b1a25185-3dac-4876-ae0c-13385b32dcff,be46a537-0e7f-4bae-8d0c-2121647f6426,6a3702f3-a912-43bc-b621-69830287defa,006d1a77-ab50-4d75-99b9-f6b6de779108,2e4a69da-f585-4771-a8e8-6efa1077c23a, ,0,"https://www.bbc.co.uk/programmes/p009yccl
"
0,Fred Hoyle,Thu 9 Dec 1954,,,Trumpet Voluntary,La ci darem il mano (Don Giovanni),This day is called the feast of Crispian (from Henry V),Nymphs and Shepherds (from The Libertine),"Slavonic Dance in C major, Op 72 No 7",Die Junge Nonne  D.828 (feat. Edwin Fischer),"Piano Sonata No 29 in B flat major, Op  106 'Hammerklavier' (feat. Igor Levit)",Cantata No. 208: Was mihr behagt - Schäfe können sicher weiden,Jeremiah Clarke,Wolfgang Amadeus Mozart,William Shakespeare,Henry Purcell,Katia & Marielle Labèque & Antonín Dvořák,"Elisabeth Schwarzkopf, Franz Schubert & Edwin Fischer",Ludwig van Beethoven & Igor Levit,Johann Sebastian Bach,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is astrophysicist Fred Hoyle.
Luxury: Large photograph of a lot of people at race meet
", ,96ea2d41-77f3-4dd4-aba7-08598d202d5c,b972f589-fb0e-474e-b64a-803b0364fa75,a4ba11db-ae2b-4ec3-9084-2136db11acfa,ddea5540-2c7d-4266-8507-b367c2635d35,819eaeb2-8dd8-48a5-ad07-0bcd137985ef,f17aa6af-8d75-4559-b212-b83b9549758e,1f9df192-a621-4f54-8850-2c5373b7eac9,24f1766e-9635-4d58-a4d4-9413f9f98a4c, ,0,"https://www.bbc.co.uk/programmes/p009yb4j
"
0,Fred Perry,Tue 8 Jul 1952,,,Ave Maria,Pomp & Circumstance March No 1 in D major (Land of Hope and Glory),"Piano Concerto No. 1 in B flat minor, Op. 23",By The Shores Of The Balaton Lake,Richard Wagner - Pilgrims' Chorus (from Tannhäuser),Clair de Lune,"1812 Overture, Op 49",The Lost Chord,Charles‐François Gounod,Sir Edward Elgar & BBC Symphony Orchestra,Pyotr Ilyich Tchaikovsky,Magyari Imre and his Hungarian Gypsy Orchestra,Richard Wagner,Claude Debussy,Pyotr Ilyich Tchaikovsky,Webster Booth & Herbert Dawson,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is tennis player Fred Perry.
Luxury: Radio transmitter
", ,cd4636e1-06a3-41fc-848a-624b84bbb023,4e60a56a-514a-4a19-a3cc-49927c96b3cb,9ddd7abc-9e1b-471d-8031-583bc6bc8be9,,eefd7c1e-abcf-4ccc-ba60-0fd435c9061f,be50643c-0377-4968-b48c-47e06b2e2a3b,9ddd7abc-9e1b-471d-8031-583bc6bc8be9,, ,0,"https://www.bbc.co.uk/programmes/p009yc67
"
0,Fred Streeter,Mon 15 Jul 1957,Gardening dictionary,Greenhouse for growing orchids,The Holy City,Home Sweet Home,In a Monastery Garden,Roses of Picardy,The Broken Melody,Carry Me Back To Green Pastures,We'll gather lilacs,Sussex By The Sea,Walter Midgley,Sir Henry Rowley Bishop,Albert Ketèlbey,John McCormack,Auguste Van Biene,Kentucky Minstrels,Richard Tauber,Central Band of the Royal Air Force,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is horticulturalist Fred Streeter.
Book: Gardening dictionaryLuxury: Greenhouse for growing orchids
", ,08eaef74-2ac8-41d4-b6e8-d1250a6a6768,1cbb6948-65bb-422f-875a-44397956a575,ec4ba9cc-3b8e-41a3-859c-59737bbe01e1,22c3d1de-793c-4094-b60a-26775617c14b,,,a52c2c88-0c51-46d5-b40d-76c8cd769a0c,57553273-8d0b-43be-8a94-10f1598f3ab3, ,0,"https://www.bbc.co.uk/programmes/p009y8tg
"
0,Fred Trueman,Tue 22 Aug 1978,Memoirs - Harold Macmillan,Pair of binoculars,"1812 Overture, Op 49",Tables and Chairs,Blue Hawaii,White Christmas,Carmen Suite No 1,And I Love You So,Unforgettable,Symphony no. 9 in E minor Op.95 (From the New World) (feat. BBC National Orchestra of Wales),Pyotr Ilyich Tchaikovsky,Yorkshire County Cricket Club,Ray Coniff Singers and Orchestra,Bing Crosby,"Georges Bizet, Orchestre symphonique de Montréal & Charles Dutoit",Shirley Bassey,Nat King Cole,Antonín Dvořák & BBC National Orchestra of Wales,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is cricketer Fred Trueman.
Favourite track: Symphony No. 9 In E Minor by Antonin DvořákBook: Memoirs by Harold MacmillanLuxury: Pair of binoculars
", ,9ddd7abc-9e1b-471d-8031-583bc6bc8be9,,,2437980f-513a-44fc-80f1-b90d9d7fcf8f,9bd20e6a-b41d-4983-a5b6-c0ff849fa235,05ec70a5-3858-4346-a649-fda0a297b8c1,fbe054ec-a143-4101-9e9e-64abc5ff5ac9,819eaeb2-8dd8-48a5-ad07-0bcd137985ef, ,0,"https://www.bbc.co.uk/programmes/p009myjq
"
